mes,archivo,fecha,documento,cliente,efectivo,transferencia_bancaria,cupon,total_pago,estado_captura,ruta_imagen
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011557,DISTRIBUIDORA MEGAMAXI C.A,0.0,110.21,0.0,110.21,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011559,MERCADO LA FINCA CA,0.0,113.55,0.0,113.55,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011603,AUTOMERCADO DAVID FP,0.0,58.47,0.0,58.47,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011604,CEN SUPER MARKET,0.0,674.39,0.0,674.39,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011605,COMERCIAL NUEVA CARACAS 168 C.A,0.0,175.77,0.0,175.77,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011606,"DEPOSITADORA GIGANTE, C.A.",0.0,82.44,0.0,82.44,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011607,HIPER MERCADO COSTCO CA,0.0,982.14,0.0,982.14,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011608,"INVERSIONES F&V 2016, C.A",0.0,99.7,0.0,99.7,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011609,SUPERMERCADO BARRIO SUCRE 88 F.P,0.0,158.73,0.0,158.73,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg,2026-07-10,0000011610,"MINI MARKET SUPERGANGA, C.A",0.0,822.96,0.0,822.96,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-10 at 8.53.19 AM.jpeg
2026-07,WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg,2026-07-11,0000011653,"AUTOMERCADO Y PANADERIA LA NARANJA, C. A.",0.0,110.0,0.0,110.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg,2026-07-11,0000011654,SUPERMERCADO EL VIÑEDO CA,0.0,292.11,0.0,292.11,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg,2026-07-11,0000011655,HOT DOGS LA PRINCIPAL CA,0.0,46.0,0.0,46.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg,2026-07-11,0000011691,HUANG COMERCIAL LUCKY HACIENDA 88 FP,0.0,300.0,0.0,300.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg,2026-07-11,0000011692,NG DARLI MUNDO FP,0.0,315.58,0.0,315.58,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-11 at 10.19.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-14 at 9.39.09 AM.jpeg,2026-07-14,0000011736,COSMETICOS POR TODO ZHEN FP,0.0,54.97,0.0,54.97,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-14 at 9.39.09 AM.jpeg
2026-07,WhatsApp Image 2026-07-14 at 9.39.09 AM.jpeg,2026-07-14,0000011737,EMPRENDIMIENTO SARA AMER,0.0,197.62,0.0,197.62,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-14 at 9.39.09 AM.jpeg
2026-07,WhatsApp Image 2026-07-14 at 9.39.09 AM.jpeg,2026-07-14,0000011738,HUANG COMERCIAL LUCKY HACIENDA 88 FP,0.0,177.65,0.0,177.65,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-14 at 9.39.09 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011810,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011811,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011812,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011813,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011814,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011815,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011816,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg,2026-07-15,0000011817,,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-15 at 8.48.21 AM.jpeg
2026-07,WhatsApp Image 2026-07-16 at 9.01.33 AM.jpeg,2026-07-16,0000011925,SUPER CASA WIPI,0.0,63.54,0.0,63.54,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-16 at 9.01.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-16 at 9.01.33 AM.jpeg,2026-07-16,0000011926,LIANG SUPERMERCADO CHAO 88 FP,0.0,86.95,0.0,86.95,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-16 at 9.01.33 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012003,"SUPERTODO BOULEVARD, C.A",0.0,114.19,0.0,114.19,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012004,VIVERES ASIA,0.0,166.63,0.0,166.63,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012005,ARIANNE SOFIA MORALES HERRERA,0.0,883.08,0.0,883.08,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012006,CEN SUPER MARKET,0.0,218.48,0.0,218.48,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012017,"ALIMERKA, C.A.",0.0,47.1,0.0,47.1,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012018,"MERCATODOS ANZOATEGUI, C.A",0.0,2779.54,0.0,2779.54,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012019,SUPERMERCADO MINGYU CA,0.0,499.99,0.0,499.99,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012020,"MINI MARKET SUPERGANGA, C.A",0.0,564.5,0.0,564.5,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg,2026-07-17,0000012021,WU COMERCIAL BRISAS DEL MAR M.Y F.P,0.0,500.0,0.0,500.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-17 at 10.52.15 AM.jpeg
2026-07,WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg,2026-07-20,0000012117,COMERCIAL NUEVA CARACAS 168 C.A,0.0,81.92,0.0,81.92,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg
2026-07,WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg,2026-07-20,0000012118,LA TURCA 1 CA,0.0,151.64,0.0,151.64,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg
2026-07,WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg,2026-07-20,0000012119,"AUTOMERCADO Y PANADERIA LA NARANJA, C. A.",0.0,100.0,0.0,100.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg
2026-07,WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg,2026-07-20,0000012120,COMERCIAL EL GRAN MUNDO 888 CA,0.0,475.46,0.0,475.46,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg
2026-07,WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg,2026-07-20,0000012121,COMERCIAL EL GRAN MUNDO 888 CA,0.0,754.78,0.0,754.78,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-20 at 9.14.23 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012255,BODEGON EL IMPERIO CA,0.0,116.87,0.0,116.87,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012256,BODEGON EL IMPERIO C A,0.0,53.63,0.0,53.63,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012257,"FANG KING MARKET F,P",0.0,185.78,0.0,185.78,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012258,"BODEMARKET,C.A",0.0,618.64,0.0,618.64,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012314,"ALIMERKA, C.A.",0.0,57.88,0.0,57.88,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012315,SUPERMERCADO EL ORIENTE DORADO CA,0.0,325.0,0.0,325.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012316,COMERCIAL EL GRAN MUNDO 888 CA,0.0,63.78,0.0,63.78,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg,2026-07-22,0000012317,HECTOR LUIS FRANCESCHI GUAREPERO,0.0,231.71,0.0,231.71,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-22 at 10.43.05 AM.jpeg
2026-07,WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg,2026-07-23,0000012357,ABASTOS EL GIRASOL J&Y,0.0,75.39,0.0,75.39,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg
2026-07,WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg,2026-07-23,0000012358,REAL Y MEDIO SUPERMERCADO CA,0.0,467.13,0.0,467.13,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg
2026-07,WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg,2026-07-23,0000012406,"ALIMERKA, C.A.",0.0,57.88,0.0,57.88,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg
2026-07,WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg,2026-07-23,0000012407,"COMERCIAL LA CARIDAD BENDITA, C.A",0.0,57.56,0.0,57.56,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg
2026-07,WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg,2026-07-23,0000012408,SUPERMERCADO BARRIO SUCRE 88 F.P,0.0,82.45,0.0,82.45,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-23 at 4.40.50 PM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012464,VIVERES ASIA,0.0,242.67,0.0,242.67,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012465,CHACIN MINI ABASTO FP,0.0,300.0,0.0,300.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012466,COMERCIAL TUCUSITO CA,0.0,226.66,0.0,226.66,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012467,"AUTOMERCADO Y PANADERIA LA NARANJA, C. A",0.0,76.52,0.0,76.52,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012468,MULTITIENDA BARCELONA C A,0.0,815.29,0.0,815.29,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012506,"DISTRIBUIDORA DE ALIMENTOS TROCAG, CA",0.0,254.0,0.0,254.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012507,"MINI MARKET SUPERGANGA, C.A",0.0,55.9,0.0,55.9,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012508,ALVAREZ PLAZA MARKET F.P,0.0,587.8,0.0,587.8,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012509,FRESH MARKET C.A.,0.0,114.09,0.0,114.09,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg,2026-07-24,0000012510,SUPERMERCADO MINGYU CA,0.0,732.7,0.0,732.7,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-24 at 8.40.11 AM.jpeg
2026-07,WhatsApp Image 2026-07-25 at 11.09.29 AM.jpeg,2026-07-25,0000012580,TREBOLLS MARKET CA,0.0,916.08,0.0,916.08,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-25 at 11.09.29 AM.jpeg
2026-07,WhatsApp Image 2026-07-28 at 12.25.23 PM.jpeg,2026-07-28,0000012598,SUPERMERCADO BARRIO SUCRE 88 F.P,56.99,0.0,0.0,56.99,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-28 at 12.25.23 PM.jpeg
2026-07,WhatsApp Image 2026-07-28 at 12.25.23 PM.jpeg,2026-07-28,0000012623,HIPER MERCADO COSTCO CA,0.0,0.0,0.0,0.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-28 at 12.25.23 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012702,NUNEZ INVERSIONES KAMILA 2005 FP,0.0,100.08,0.0,100.08,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012703,"INVERSIONES TIBACUY SINAI F,P",0.0,850.0,0.0,850.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012704,AUTOMERCADO TANG 688 F.P,0.0,51.43,0.0,51.43,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012705,"INSIEME, S.A.",0.0,1116.34,0.0,1116.34,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012706,"URANGA INVERSIONES, F.P",0.0,1146.44,0.0,1146.44,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012707,"SUPERTODO BOULEVARD, C.A",0.0,623.93,0.0,623.93,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg,2026-07-29,0000012708,SUPERMERCADO DIECIOCHO,0.0,160.63,0.0,160.63,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-29 at 2.01.29 PM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012810,"ALIMERKA, C.A.",0.0,27.32,0.0,27.32,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012811,"MERCATODOS ANZOATEGUI, C.A",0.0,1022.19,0.0,1022.19,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012812,"MINI MARKET SUPERGANGA, C.A",0.0,333.41,0.0,333.41,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012854,"AUTOMERCADO CLASIC URBANEJA, C.A",0.0,352.94,0.0,352.94,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012855,VIVERES ASIA,0.0,174.44,0.0,174.44,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012856,VIVERES ASIA,0.0,685.39,0.0,685.39,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012857,"INVERSIONES TIBACUY SINAI F,P",0.0,400.0,0.0,400.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012858,MULTITIENDA BARCELONA CA,0.0,539.25,0.0,539.25,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012859,LI MEGA PORTELA F.P,0.0,1276.45,0.0,1276.45,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012860,VARIEDADES LA CONQUISTA 2022 CA,0.0,69.46,0.0,69.46,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg,2026-07-30,0000012861,BAKERY BAO BAO C.A,0.0,97.12,0.0,97.12,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-30 at 10.53.38 AM.jpeg
2026-07,WhatsApp Image 2026-07-31 at 8.33.16 AM.jpeg,2026-07-31,0000012928,EMPRENDIMIENTO LENNYS BARRETO,0.0,237.67,0.0,237.67,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-07\WhatsApp Image 2026-07-31 at 8.33.16 AM.jpeg
